# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
8.600000000000000000e+01 2.137021048227324971e-02 9.937500000000000222e-01 6.419344154186547025e-01 8.549999999999999822e-01 1.000000000000000194e-02 8.549999999999999822e-01 9.549999999999999600e-01 7.950000000000000400e-01 8.149999999999999467e-01
8.700000000000000000e+01 2.118347028968855725e-02 9.921875000000000000e-01 6.251972245238721637e-01 8.575000000000000400e-01 1.000000000000000194e-02 8.800000000000000044e-01 9.549999999999999600e-01 7.700000000000000178e-01 8.249999999999999556e-01
8.800000000000000000e+01 2.444650533085223135e-02 9.934374999999999734e-01 6.428968180716038150e-01 8.512499999999999512e-01 1.000000000000000194e-02 8.750000000000000000e-01 9.449999999999999512e-01 7.600000000000000089e-01 8.249999999999999556e-01
8.900000000000000000e+01 2.273264793329872122e-02 9.931250000000000355e-01 6.349163359403610096e-01 8.587500000000000133e-01 1.000000000000000194e-02 8.699999999999999956e-01 9.549999999999999600e-01 7.800000000000000266e-01 8.299999999999999600e-01
9.000000000000000000e+01 1.552403742447495440e-02 9.953125000000000444e-01 6.625782750174402658e-01 8.587500000000000133e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.549999999999999600e-01 7.800000000000000266e-01 8.149999999999999467e-01
9.100000000000000000e+01 1.808132301317528015e-02 9.940624999999999600e-01 6.573376308195293394e-01 8.549999999999999822e-01 1.000000000000000194e-02 8.800000000000000044e-01 9.549999999999999600e-01 7.650000000000000133e-01 8.199999999999999512e-01
9.200000000000000000e+01 1.415075662720482845e-02 9.962499999999999689e-01 6.660296100424603072e-01 8.562499999999999556e-01 1.000000000000000194e-02 8.750000000000000000e-01 9.599999999999999645e-01 7.650000000000000133e-01 8.249999999999999556e-01
9.300000000000000000e+01 1.250832338177133331e-02 9.975000000000000533e-01 6.565189215727150751e-01 8.537500000000000089e-01 1.000000000000000194e-02 8.599999999999999867e-01 9.599999999999999645e-01 7.900000000000000355e-01 8.050000000000000488e-01
9.400000000000000000e+01 1.910940604517236477e-02 9.934374999999999734e-01 6.576399415265768988e-01 8.599999999999999867e-01 1.000000000000000194e-02 8.649999999999999911e-01 9.599999999999999645e-01 7.800000000000000266e-01 8.349999999999999645e-01
9.500000000000000000e+01 1.370756731426808935e-02 9.965625000000000178e-01 6.461716401576995672e-01 8.537500000000000089e-01 1.000000000000000194e-02 8.649999999999999911e-01 9.649999999999999689e-01 7.900000000000000355e-01 7.950000000000000400e-01
9.600000000000000000e+01 1.281234648049576173e-02 9.978124999999999911e-01 6.734005939867347967e-01 8.549999999999999822e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.599999999999999645e-01 7.700000000000000178e-01 8.050000000000000488e-01
9.700000000000000000e+01 1.433841120568104047e-02 9.940624999999999600e-01 6.734899416565894859e-01 8.562499999999999556e-01 1.000000000000000194e-02 8.699999999999999956e-01 9.599999999999999645e-01 7.950000000000000400e-01 8.000000000000000444e-01
9.800000000000000000e+01 1.428739376802695867e-02 9.962499999999999689e-01 6.749704912025481507e-01 8.562499999999999556e-01 1.000000000000000194e-02 8.699999999999999956e-01 9.649999999999999689e-01 7.800000000000000266e-01 8.100000000000000533e-01
9.900000000000000000e+01 1.350265784509247120e-02 9.953125000000000444e-01 6.934416775032877789e-01 8.562499999999999556e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.549999999999999600e-01 7.650000000000000133e-01 8.199999999999999512e-01
1.000000000000000000e+02 1.047376042784890077e-02 9.975000000000000533e-01 6.990476391464471861e-01 8.575000000000000400e-01 1.000000000000000194e-02 8.800000000000000044e-01 9.549999999999999600e-01 7.750000000000000222e-01 8.199999999999999512e-01
1.010000000000000000e+02 1.481292601703899058e-02 9.953125000000000444e-01 6.892166121490299613e-01 8.612499999999999600e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.599999999999999645e-01 7.800000000000000266e-01 8.199999999999999512e-01
1.020000000000000000e+02 1.060792720207246083e-02 9.978124999999999911e-01 7.000040222704410064e-01 8.599999999999999867e-01 1.000000000000000194e-02 8.900000000000000133e-01 9.549999999999999600e-01 7.750000000000000222e-01 8.199999999999999512e-01
1.030000000000000000e+02 1.332850777049316045e-02 9.962499999999999689e-01 7.056367951538413674e-01 8.637500000000000178e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.649999999999999689e-01 7.600000000000000089e-01 8.449999999999999734e-01
1.040000000000000000e+02 1.026162358728470274e-02 9.965625000000000178e-01 7.087570475973188344e-01 8.537500000000000089e-01 1.000000000000000194e-02 8.800000000000000044e-01 9.599999999999999645e-01 7.700000000000000178e-01 8.050000000000000488e-01
1.050000000000000000e+02 1.600391848653089089e-02 9.937500000000000222e-01 7.035163343138992609e-01 8.562499999999999556e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.599999999999999645e-01 7.500000000000000000e-01 8.299999999999999600e-01
1.060000000000000000e+02 8.865489895688369662e-03 9.981250000000000400e-01 7.008270566631108478e-01 8.549999999999999822e-01 1.000000000000000194e-02 8.750000000000000000e-01 9.599999999999999645e-01 7.650000000000000133e-01 8.199999999999999512e-01
1.070000000000000000e+02 1.090282652643509258e-02 9.978124999999999911e-01 6.848047231510281385e-01 8.537500000000000089e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.599999999999999645e-01 7.600000000000000089e-01 8.100000000000000533e-01
1.080000000000000000e+02 1.202303987083723838e-02 9.962499999999999689e-01 7.222909981012344272e-01 8.587500000000000133e-01 1.000000000000000194e-02 8.800000000000000044e-01 9.649999999999999689e-01 7.500000000000000000e-01 8.399999999999999689e-01
1.090000000000000000e+02 1.260827974503627054e-02 9.962499999999999689e-01 7.116896173171699536e-01 8.537500000000000089e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.599999999999999645e-01 7.700000000000000178e-01 8.000000000000000444e-01
1.100000000000000000e+02 9.411270277923903735e-03 9.978124999999999911e-01 7.177415911108255830e-01 8.537500000000000089e-01 1.000000000000000194e-02 8.850000000000000089e-01 9.549999999999999600e-01 7.650000000000000133e-01 8.100000000000000533e-01
1.110000000000000000e+02 1.486657683155499440e-02 9.956249999999999822e-01 7.005702015385031345e-01 8.537500000000000089e-01 1.000000000000000194e-02 8.900000000000000133e-01 9.599999999999999645e-01 7.550000000000000044e-01 8.100000000000000533e-01
